param Strike:= 23;

param:	RT_node	RT_hub	Wind:=
14858	7.428865673510991	0.0685	198.6
14859	-14.805800336147769	3.5979	198.6
14860	-10.162576370945409	9.7804	198.2019
14861	-142.96099845531685	11.47	197.3243
14862	-13.215951681343821	13.5845	197.1866
14863	-7.0401176546178785	12.5034	197.4963
14864	-13.48759383017235	13.7564	198.6
14865	-5.7377761098481805	19.8496	198.6
14866	-21.764333326253524	20.5977	198.6
14867	15.858444874044915	37.7133	198.6
14868	1.2279840370158972	28.5862	198.6
14869	156.58868507424054	177.6415	198.6
14870	85.53845385865431	107.1735	198.6
14871	69.1383084602736	80.0147	198.6
14872	81.01607053334936	93.8386	198.6
14873	53.9518085846667	66.3219	191.1077
14874	3.7611947169389417	22.3945	195.1902
14875	9.032928169884878	31.0233	180.8799
14876	-41.788048556086366	20.6406	178.8732
14877	-7.290938457377313	18.9973	186.2351
14878	-22.211092638563603	8.5851	193.6099
14879	-36.380656624339814	13.4166	195.717
14880	-20.847048314124514	12.235	198.4084
14881	1.1503840517803443	16.6958	198.6
14882	0.7217306772949891	18.6479	198.6
14883	25.16182140638125	22.5193	189.9225
14884	24.28179299848966	18.869	103.9047
14885	4.50656926878246	18.2226	0.0546
14886	28.042932026011343	21.938	45.4153
14887	-2.6253904136410746	19.6512	58.9195
14888	23.23116950545721	21.8647	9.6103
14889	26.707331142229805	29.5852	14.2691
14890	29.563701701952766	27.7969	23.6717
14891	32.84785254469274	26.3959	27.8289
14892	20.631308064971105	28.437	30.3936
14893	43.597669958325405	36.9722	30.9431
14894	23.719802169366268	36.1612	34.4238
14895	25.843265764376874	35.2078	50.0748
14896	59.973772793208724	45.1418	50.8119
14897	62.6512764967562	44.5583	7.7556
14898	45.7206741391233	32.9701	12.6173
14899	43.89249899911584	29.966	14.7773
14900	29.81629547022686	25.2996	16.175
14901	15.188684217083097	24.8924	29.1112
14902	19.4332553959136	30.6768	43.0338
14903	11.68816169342206	17.9213	56.4626
14904	-3.6748687986201714	18.4348	47.8637
14905	15.740452040606279	18.4299	55.2342
14906	17.38768358630626	18.1899	52.286
14907	19.0741260366754	18.0307	23.0364
14908	19.160895283824143	18.5372	23.4175
14909	41.82909324595218	19.5141	12.109000000000002
14910	27.214223827169015	21.8219	13.8879
14911	38.50288212982602	22.0432	10.1667
14912	-66.40380344255713	25.2774	10.074
14913	20.921854793614358	31.1088	10.1667
14914	17.892847312974233	29.6807	7.941
14915	23.023783858793806	28.1926	6.1789999999999985
14916	6.993031595595903	28.8248	9.0539
14917	44.05530326076169	38.9454	0.5959
14918	24.62350369780349	34.6502	1.7276
14919	43.34196139295654	48.2485	2.9332
14920	91.61658766850263	94.8261	24.434
14921	30.92332957287972	29.5855	17.3186
14922	56.21477730382144	52.8483	30.0272
14923	33.88246684362498	39.1676	61.3763
14924	36.28330876547581	39.5501	82.1995
14925	50.613604235507964	47.4691	83.7955
14926	43.14436775883314	40.0357	64.5702
14927	44.502660585416336	25.2212	70.958
14928	23.918730750124784	26.0764	63.5875
14929	14.721004611378524	23.736	110.3152
14930	-143.15060521231095	25.0581	75.8156
14931	-62.45997101364522	23.6078	32.7751
14932	17.987728915479554	22.6167	25.9969
14933	15.753233493315056	23.4806	61.1306
14934	18.92330933399413	28.4595	33.3246
14935	4.225233399888953	24.3882	41.5683
14936	15.77149866822552	23.7746	68.7469
14937	77.11332254275305	48.8747	87.945
14938	101.48622588070513	120.7364	136.099
14939	32.075931875343535	50.3026	89.541
14940	230.4984232248988	231.8384	120.7681
14941	137.28193175928342	142.4278	141.6739
14942	85.23371000246544	85.9454	63.5875
14943	39.550627319742986	37.146	66.5357
14944	26.277897333810266	31.8044	109.6502
14945	-1.3097514304792242	24.5346	131.9178
14946	-0.21806401883077695	24.8919	104.8623
14947	23.42547793103077	27.5742	176.2931
14948	-5.020745306790591	22.8806	176.2931
14949	-3.6175494033989612	16.0765	191.1077
14950	20.122673190053288	20.177	190.0542
14951	-72.28503995429315	19.42	197.221
14952	-5.062668719570301	22.7665	192.4247
14953	0.8865832628234003	18.4313	182.0209
14954	33.58810567377654	18.7974	162.8194
14955	9.701586473852911	19.1851	140.2802
14956	5.090640667799346	18.7607	131.9178
14957	15.718723931686585	19.4413	127.7367
14958	-15.940083920034684	20.5455	181.8892
14959	19.295676818064326	20.2816	173.9997
14960	61.010004271291606	23.5226	13.5067
14961	-15.758364258143196	22.9054	6.0863
14962	-62.018218236980246	26.1939	7.941
14963	52.343014407948466	26.3241	4.417
14964	21.986498200751406	24.6076	6.1789999999999985
14965	33.67808426769497	26.8429	6.6427
14966	-50.63788384895956	28.3382	26.7297
14967	35.987093357028336	31.8263	18.4621
14968	37.91308401009354	34.4648	15.9209
14969	35.71942021826544	26.6045	5.9936
14970	21.344448925593294	27.2294	9.0539
14971	4.001092573696621	25.5273	0.0
14972	33.23389939829885	25.7481	9.4248
14973	-9.699893359217187	24.2518	51.3033
14974	19.068706271440558	23.2165	54.7428
14975	21.40127724033927	22.9468	34.9734
14976	18.40930459507826	19.8321	9.4248
14977	53.88760285044293	20.2053	0.5795
14978	26.795399417479917	19.7884	0.317
14979	34.19593373989325	19.6545	4.6952
14980	14.610708701346974	19.2962	1.8204
14981	6.795270196913918	19.8392	2.5623
14982	-3.975396416103021	20.3179	0.2077
14983	32.49790845948567	20.4737	0.0
14984	63.24913474791198	21.5845	0.0
14985	-16.002186844074313	22.2651	0.0
14986	30.094848287343307	27.8185	0.0
14987	150.80951357362258	151.7118	0.0
14988	81.80478001242591	89.5521	0.0
14989	28.11298653763188	37.6424	0.2897
14990	24.46907731577065	33.4191	0.0
14991	32.84991167288399	35.8611	23.4175
14992	36.107777836575714	35.6381	11.3467
14993	30.41095634017805	26.4723	18.5892
14994	-12.253477942266812	23.7312	24.434
14995	33.50652828120409	22.853	20.8763
14996	56.089671313392145	25.1385	32.5919
14997	26.88880025649476	31.5059	80.9227
14998	37.34383226578044	18.0809	72.6778
14999	-31.01375025303775	29.5759	197.0834
15000	-15.089753841153607	19.3737	198.6
15001	-44.90144361788624	27.4251	155.3658
15002	20.1785953044615	27.6785	70.958
15003	32.113533423304915	17.3104	17.5727
15004	27.6932005123392	27.5888	80.6035
15005	-0.15768981528874804	20.1359	122.1618
15006	36.663634839195254	19.03	124.6008
15007	1.8837043982707729	19.3871	132.2663
15008	16.916194369000145	20.6369	43.0338
15009	13.639324428489974	23.4145	42.3011
15010	16.333820795337985	21.0967	91.1369
15011	7.826213093588437	23.011	63.3418
15012	5.516935497594679	28.5527	39.7364
15013	193.41373530606793	206.3462	45.2322
15014	45.343896102766045	36.2989	31.8591
15015	-150.13706002067988	36.8786	42.1179
15016	35.67512972544962	39.674	51.7946
15017	33.448138080680344	41.0869	70.221
15018	3.16856408417118	30.8238	89.8601
15019	21.63546338784167	31.1952	130.1757
15020	-2.7436887964709484	34.1365	144.8098
15021	1.5723597937191942	23.4602	130.1757
15022	3.589245499294609	23.3211	135.0537
15023	-5.450823742336446	17.7649	159.9526
15024	-6.44735558853995	18.1983	166.2595
15025	-0.04391051507750099	15.5802	148.2941
15026	-1.204518875671944	15.2651	142.3707
15027	19.87232507686076	18.1302	142.7192
15028	-43.39507202922441	17.5202	130.1757
15029	7.525977450824128	18.2178	146.9003
15030	2.4752225844681988	19.99	149.91899999999995
15031	4.979307871322059	16.5361	138.1896
15032	-15.089608439626627	22.6444	72.6778
15033	34.18857164204345	29.6025	37.1717
15034	52.971636691250374	39.175	25.1964
15035	35.17836415196883	42.514	20.1139
15036	47.16364276763434	65.5199	20.1139
15037	165.7268952196969	166.3776	42.1179
15038	112.66604618473086	99.7926	44.3162
15039	400.3162396256592	404.648	43.0338
15040	169.8212885880575	167.7929	47.8637
15041	-13.32209589451226	49.7708	54.4972
15042	24.6250696480272	39.6408	57.9367
15043	40.89242586394136	36.3254	105.1815
15044	22.60733201667973	30.9559	97.2016
15045	-114.66283139341513	19.5196	98.7976
15046	14.527128464426255	25.1085	117.2838
15047	43.767255928284186	24.5914	108.0542
15048	16.085145241307465	18.787	83.4763
15049	3.0130146000098943	18.2647	94.6481
15050	18.77090207819069	17.2542	77.7308
15051	10.595923269837604	16.503	99.1168
15052	25.935961681889104	12.6941	59.1652
15053	3.19111984642522	18.0422	68.7469
15054	-21.29052735061759	22.8924	63.8332
15055	14.073382961583764	20.6029	64.5702
15056	24.872480572821342	27.8275	21.1304
15057	54.88349917931642	53.4299	11.0014
15058	112.33801914051172	124.4867	22.5281
15059	69.59346434225074	65.1465	68.2555
15060	127.29909783304865	133.9259	95.2865
15061	309.44633732441787	311.3973	102.3087
15062	-45.31941688338462	42.0412	100.0744
15063	101.14907645779384	96.4496	83.1571
15064	13.995919963956005	60.0563	100.7128
15065	75.8870801005347	59.1017	114.8448
15066	23.80943913787181	34.9103	87.6258
15067	-38.20365935077173	31.0896	103.5855
15068	-10.674482271208511	23.6368	110.3152
15069	-94.68569753201002	23.0711	121.4649
15070	9.12326542522974	22.9616	119.7228
15071	-294.2467614778683	21.6036	133.3116
15072	-72.26239267167401	20.3858	122.8587
15073	23.319816764494192	18.055	119.0259
15074	-7.190005671113461	16.1798	137.8412
15075	0.702427022807921	13.1511	147.2488
15076	-10.827707697978726	11.927	88.9026
15077	-8.745834172655039	15.4899	88.9026
15078	13.283283292225844	16.8757	111.3605
15079	8.96765649351969	14.955	104.2239
15080	15.558347791124401	19.6625	77.0924
15081	22.431449866721508	29.7025	72.6778
15082	29.659314889096443	33.51	73.4149
15083	18.24116395805483	44.1313	63.5875
15084	73.96287376048174	74.7366	69.4839
15085	40.904543964511426	55.5031	67.7641
15086	20.837761283200575	41.9932	113.7995
15087	56.64291982391987	70.0763	135.4021
15088	11.412268388652755	32.2583	121.4649
15089	6.550920375719277	28.5787	123.904
15090	13.055692322254998	28.3756	111.3605
15091	37.07223367073116	37.2211	108.6926
15092	6.419759536377633	38.4025	129.8273
15093	-6.516522537774848	24.9013	121.1165
15094	17.593992050067246	27.9843	136.4474
15095	26.031470672536624	19.0187	103.5855
15096	11.185638815195203	16.088	134.0084
15097	-2.7939197005671548	14.5048	108.0542
15098	-68.9897495617677	13.0316	160.8126
15099	-8.190134958809983	12.8926	170.5596
15100	-20.412751922046176	14.2515	171.4196
15101	-130.48085447777254	16.8533	183.0744
15102	11.044559928808903	18.673	174.2864
15103	32.52592499766288	41.9306	140.2802
15104	5.465790340398011	21.3472	106.1391
15105	30.11519421934712	23.8011	124.9492
15106	24.08989218185986	38.7942	147.2488
15107	11.078620707204808	37.8546	116.2385
15108	22.17403633263521	36.7976	122.1618
15109	-56.68898698567237	37.3662	121.8134
15110	19.997524108702816	36.1325	115.8901
15111	24.34556557932269	37.598	132.9631
15112	-13.408815163547375	37.5072	143.0676
15113	-18.95508724797493	34.0339	155.9392
15114	42.98109581855208	30.3583	117.9806
15115	13.063717993131498	30.4411	142.3707
15116	44.529595527402236	29.1423	169.1262
15117	30.91503240924457	39.9195	166.2595
15118	8.91435327839816	38.7323	149.91899999999995
15119	7.591404941820711	17.3505	150.4923
15120	5.709655781335144	22.0335	136.4474
15121	-12.038243429476745	0.0026	103.2663
15122	-6.276491087792465	12.2146	100.0744
15123	-20.36941915533665	8.5718	121.4649
15124	0.3365533275181676	14.2638	121.8134
15125	17.43909590518285	16.6848	101.9895
15126	17.858563017430882	17.8278	102.3087
15127	8.565725254548656	20.2787	94.6481
15128	-44.571511964488	23.2877	62.1134
15129	22.788119409145487	26.3151	87.3066
15130	12.08748420567043	25.2753	154.7925
15131	7.576519385060529	38.7814	165.6861
15132	12.94002055021538	30.4626	175.4331
15133	19.423111511401526	30.6326	186.7618
15134	16.716669579211846	36.7918	196.722
15135	-9.233469423927703	29.5695	191.2394
15136	-2.157376816481872	32.8083	196.8769
15137	8.292918087295233	23.3525	186.3668
15138	30.38371069209664	74.2872	143.416
15139	37.05351032712929	45.0348	153.3591
15140	27.36674236236644	44.3553	159.9526
15141	-4.974061745581551	21.1875	155.0791
15142	6.634725878763978	16.9066	154.7925
15143	25.07136519737765	29.7347	154.5058
15144	11.458879836607066	32.9446	185.5766
15145	20.994061958950983	30.492	168.5529
15146	-9.891161568880369	17.6488	181.4532
15147	-9.236801683691304	17.7413	192.8198
15148	-2.5482944157829515	29.8997	196.808
15149	29.53634850634039	16.7769	197.1694
15150	0.12193440291304825	18.1472	196.9629
15151	-12.103730165095095	18.4708	188.4739
15152	16.229721188411325	20.397	196.9973
15153	8.051448145633097	34.6469	197.3587
15154	21.903122653105346	29.6175	183.7329
15155	29.717798302161512	35.3407	152.2124
15156	44.022855107421684	40.6112	51.7946
15157	-3.412181971599168	67.1861	115.5416
15158	48.02425498575614	46.3013	14.015
15159	39.65598545912178	37.7008	39.9196
15160	42.303663590167815	33.5829	69.4839
15161	21.534521635276032	32.0163	76.454
15162	27.855673300511647	60.1273	125.9945
15163	17.473998413947882	30.0386	82.8379
15164	42.816352251350935	28.0103	119.3744
15165	30.81987994401041	35.4975	117.6322
15166	16.096269779417202	25.1212	174.57299999999995
15167	24.023100047584638	23.8101	88.9026
15168	22.021686687938733	23.0715	22.6552
15169	33.55019081617006	22.9133	0.0
15170	49.86314612667515	26.1591	8.1265
15171	29.387774237561626	26.4534	18.5892
15172	43.94545650781261	38.2514	4.417
15173	81.03980077135799	50.4074	4.9734
15174	11.749998837112296	18.739	168.2662
15175	58.05916330136181	72.6942	198.6
15176	85.8410529388083	104.1009	197.9954
15177	33.688552629096336	55.2106	197.0317
15178	23.232474265229307	37.2549	195.8487
15179	-15.953768307601598	13.7004	193.3465
15180	-4.3982797643732665	20.5607	192.5564
15181	110.71539815076127	114.4831	140.2802
15182	38.287976776493714	43.7361	75.1772
15183	19.905432052877654	24.1316	48.355
15184	24.001730306838184	25.5038	18.208
15185	11.28762652316072	25.3036	36.8053
15186	27.48799906130197	24.3377	52.5317
15187	61.94626517980315	30.5447	51.5489
15188	29.599638531333586	21.4466	48.6007
15189	-29.265902543082518	21.6844	39.0036
15190	4.665759748320138	20.1396	26.1801
15191	14.919643139650354	17.4126	44.8658
15192	25.558709377540946	19.1585	124.9492
15193	15.980826156884046	17.3472	90.8177
15194	-74.46947745021585	15.8852	91.7753
15195	14.239198925926225	16.2048	102.6279
15196	4.214370706047808	16.3909	110.6636
15197	14.161901040999913	19.2564	99.436
15198	2.0168077849337718	26.6281	67.5185
15199	44.851717615015886	21.049	58.9195
15200	23.90333102923192	23.6649	29.4776
15201	44.29640528874661	29.1095	17.4456
15202	37.385443255297105	28.2736	11.0014
15203	45.503313594424455	26.7416	5.8081
15204	48.08454430496343	27.9557	0.5303
15205	29.345049936707067	28.4676	0.317
15206	24.608231651264926	31.3123	0.5795
15207	55.463030602528804	31.707	0.2952
15208	30.943573727383576	35.5166	0.0
15209	58.11564644762079	40.1457	0.9858
15210	45.47586295386618	34.9539	5.1589
15211	-483.91817448053183	35.9131	0.317
15212	-24.699543706678554	26.7366	6.2718
15213	17.930710679133252	22.3589	30.9431
15214	11.352030264119671	22.4639	77.0924
15215	8.274069946527776	17.0375	112.0573
15216	8.605485223677944	22.2856	129.8273
15217	23.399558231456044	21.5339	138.8864
15218	3.048787628456317	21.8943	169.6996
15219	-5.526445259739614	20.726	169.6996
15220	-3.332350971076025	23.647	158.8059
15221	1.2593970167065471	21.5808	136.7959
15222	9.020342229007122	22.7464	181.4532
15223	15.571671528313873	21.2473	94.3289
15224	15.969396126248874	22.9737	32.2255
15225	34.39697148632153	36.5789	26.9129
15226	41.5228882218116	31.1018	15.1585
15227	61.826602347024654	31.7757	8.8684
15228	20.511533259454765	33.2744	20.4951
15229	42.37107169805475	30.9835	8.7757
15230	36.515641159096994	32.4838	4.0461
15231	20.333264960907083	33.0312	5.9936
15232	9.493694840874495	33.0295	20.6222
15233	19.386957320785587	31.6665	78.05
15234	12.757490071935473	29.4441	136.4474
15235	-295.2609510525502	25.7391	165.3994
15236	18.94750158121905	20.1509	176.0064
15237	-8.212618780653383	17.9855	193.2148
15238	-14.307323616852065	13.2996	185.0498
15239	-33.89624596314579	0.28300000000000003	186.2351
15240	-13.3682763231722	15.1556	197.2038
15241	-1.9693242168537357	16.1912	196.9629
15242	-0.3072933330700049	13.8441	193.6099
15243	-11.365697723082748	16.2539	197.1178
15244	-2.0353698139678222	16.5536	174.2864
15245	-24.398255051946983	18.8411	173.1397
15246	18.9523703188375	21.5499	182.6793
15247	-4.060476529181391	18.934	163.9661
15248	14.79153105286381	20.4922	50.5662
15249	26.32319648899009	24.5319	47.3723
15250	26.951385002673725	25.1668	47.3723
15251	23.7470560124153	27.021	79.9651
15252	-158.06797315957417	28.1207	63.8332
15253	20.747680868842522	31.3206	51.0576
15254	30.855912696046413	31.3046	62.8504
15255	34.27416238411715	34.2232	59.4109
15256	58.33942731412483	70.9333	45.7817
15257	4.617172878671205	33.6063	56.95399999999999
15258	47.936958679427995	27.8412	57.9367
15259	39.66614157774964	30.1424	65.7987
15260	15.32200484712772	22.4001	108.0542
15261	1.6737318667638306	21.0953	136.099
15262	24.72700361375772	18.7034	127.0398
15263	-0.4595895681965665	17.3588	124.9492
15264	10.116408954792554	17.7349	101.9895
15265	11.06820019807233	16.6684	82.5187
15266	19.28674464286346	17.3981	29.2944
15267	19.53915573762368	18.1424	0.3936
15268	20.545842163422478	21.5086	1.1712
15269	22.692301819998107	24.7604	14.6503
15270	45.34217585184103	33.2868	28.7448
15271	37.588306209163115	28.5507	33.5078
15272	50.244622159761356	30.9406	0.5139
15273	31.083318886986604	31.9134	6.1789999999999985
15274	26.544931356647982	29.0179	6.8282
15275	24.1341028744505	30.3824	6.3645
15276	36.78669903481952	30.5754	7.5701
15277	39.48029407699109	32.1559	3.6751
15278	36.0616026263757	33.2222	1.6349
15279	69.91677137625632	33.0207	0.4920000000000001
15280	27.081200403091856	33.3311	0.235
15281	68.75552272002564	32.5427	0.2623
15282	21.503293454166595	30.6552	20.4951
15283	33.23814945315061	30.2582	33.5078
15284	23.21355862893541	23.8664	49.0921
15285	-61.568509585011284	22.815	46.8809
15286	40.62122699152023	20.2289	25.8137
15287	33.787816079066666	20.8199	26.1801
15288	19.603691210415786	19.8396	24.5611
15289	22.21826857613772	18.1504	22.5281
15290	7.482530171096088	19.5769	18.7163
15291	26.366514092706307	18.4695	9.703
15292	21.1886607204176	19.3671	0.6123
15293	25.24339053827396	20.4314	10.3522
15294	43.84233456621584	27.7498	8.7757
15295	48.03054842317951	23.249	8.8684
15296	32.45844931242097	24.1579	0.574
15297	53.39415149716518	27.3257	12.2361
15298	33.95120391018933	30.6172	13.3796
15299	33.95312829503737	28.989	11.982
15300	24.943801604381928	29.8027	16.175
15301	32.33315138423953	29.732	15.7938
15302	54.23328860377345	31.3635	18.7163
15303	37.82633534244882	60.896	15.7938
15304	-633.702891257216	32.3377	19.8598
15305	-73.41249493659471	30.4168	17.8268
15306	27.86197149475241	26.0882	42.1179
15307	37.98358037650645	24.6563	91.7753
15308	10.243133816121581	27.5039	113.7995
15309	13.79847457117873	22.2463	100.3936
15310	25.01277431152256	22.4213	39.7364
15311	20.639143447564226	20.8569	52.5317
15312	15.456509854547837	20.7301	54.0058
15313	-2.624847733185959	20.391	63.5875
15314	5.837467237947676	20.3421	84.75299999999999
15315	9.789837580151193	19.8285	41.0187
15316	-103.00382749405884	19.6491	40.8355
15317	24.07370057936904	19.3638	73.1692
15318	0.7696429649189191	18.9436	101.3511
15319	-5.238597429086641	19.0374	137.8412
15320	13.9027282906111	21.6323	73.6606
15321	15.858836197328534	22.4862	94.9673
15322	9.568207274013409	23.5026	97.2016
15323	9.754234861225367	24.9174	92.4137
15324	-6.663217662859293	24.7639	80.6035
15325	21.965214636254267	26.5174	61.1306
15326	21.714955292445783	28.287	67.0271
15327	26.990132218946904	29.568	43.0338
15328	32.85168847511974	29.3333	50.5662
15329	23.991626371935574	27.8258	68.0098
15330	36.48900276247288	22.8422	109.6502
15331	-6.599269155242697	20.8783	164.8261
15332	22.62082434577287	32.1582	121.4649
15333	20.315218073569035	35.6619	132.2663
15334	2.2606899839650723	18.8701	155.3658
15335	-68.81042704285817	18.6957	186.2351
15336	-9.11136568537444	19.0175	196.7048
15337	-6.7962838949835715	14.6185	197.3759
15338	-50.29488540888733	16.9003	197.8577
15339	-0.25889509733898564	18.3189	190.581
15340	-8.227115494671464	15.7719	196.6876
15341	-14.911724832218699	18.2629	192.293
15342	-3.1766100848638987	21.3875	191.7662
15343	21.650512052439538	37.3198	191.1077
15344	16.98539701702814	27.089	123.2071
15345	51.22042625315475	30.8184	66.5357
15346	16.811699194564255	21.1745	8.9611
15347	19.600357183640206	23.6867	17.5727
15348	9.448555383368204	25.2072	97.2016
15349	25.998517570714952	27.4811	104.5431
15350	26.38554283960669	37.2331	111.3605
15351	16.591782328893714	29.6716	132.9631
15352	26.356797488642353	30.142	114.1479
15353	28.7242962586622	27.6455	113.7995
15354	13.214718201887115	22.6386	128.782
15355	11.136069343071751	21.5436	162.246
15356	29.804069378569153	36.8463	168.8395
15357	-26.93305107237206	33.8661	172.2796
15358	14.358408630960307	22.1719	181.4532
15359	-486.95550715746583	25.388	176.8664
15360	2.855391846379224	24.307	181.8892
15361	-68.39411331314838	26.6239	197.3587
15362	14.465725131370759	29.124	196.8596
15363	-3.564371321017571	31.6142	196.9285
15364	-9.991289298861641	18.9744	198.6
15365	-8.823037111427054	19.5851	197.0834
15366	4.1229038650875935	17.6789	197.1522
15367	1.6681062554646218	16.2165	197.6512
15368	-0.6344823540592728	20.2413	188.6056
15369	-37.50237203011847	19.1356	198.4428
15370	-4.9731956162565565	18.9301	197.6512
15371	-2.1976644535226395	14.5605	198.4084
15372	-6.606630236809965	25.361	198.6
15373	4.491116835594063	28.3205	198.6
15374	21.750942089839906	39.4537	198.6
15375	8.443266390306691	29.1899	198.6
15376	15.775383322910313	31.0576	198.6
15377	-8.651466889114571	25.0914	198.6
15378	-41.164107150641634	20.872	197.8233
15379	15.471071349954046	19.7706	198.2879
15380	-28.947197666408464	17.2176	197.6684
15381	-6.672902193025992	15.2077	197.7373
15382	-17.12596741413774	15.6072	198.6
15383	25.039165657972745	15.2735	198.6
15384	-5.001827633909514	23.4822	198.6
15385	-2.0362699405408566	15.8739	198.6
15386	0.06288884558873152	7.2655	198.6
15387	-3.694818090975035	10.2109	198.6
15388	-11.068380267830177	14.6549	198.6
15389	-7.414460460563957	12.5965	197.5824
15390	26.545804916332102	28.863000000000003	196.6389
15391	-10.963552553709052	12.5202	191.8979
15392	-5.547444583998786	19.8689	194.1367
15393	-16.83418741989734	15.8318	198.0298
15394	3.246397962914912	19.7384	196.808
15395	-2.4950127135229074	25.9243	173.9997
15396	8.083236221700972	22.8556	158.8059
15397	-23.65603309139289	46.03	183.3378
15398	66.82609359955907	86.5134	155.3658
15399	98.13666328274893	106.3816	126.6914
15400	73.34126157483932	72.8959	115.8901
15401	37.148573301698775	31.233	91.7753
15402	27.792616102592767	32.0301	48.8464
15403	26.443895701633352	31.9384	16.048
15404	23.07774270222076	30.2813	24.307
15405	22.88837945336186	31.7237	34.2406
15406	-50.292717235404304	27.2108	109.331
15407	13.804539062169663	27.0459	196.9457
15408	-7.247683171319068	20.532	196.9629
15409	-30.41108038932881	19.5881	184.9181
15410	7.3736755068642905	19.9817	150.4923
15411	38.86461578479037	19.2952	118.6775
15412	11.125347187734173	19.6992	55.2342
15413	28.088064981655325	21.7555	38.8204
15414	82.80666203992145	82.7033	35.7061
15415	43.829484542759076	27.7565	0.0
15416	36.003395342652624	33.3994	0.0
15417	48.947014192112725	36.642	0.153
15418	39.43866349404285	32.5036	0.4537
15419	59.053584175304024	33.689	23.5446
15420	260.2511697771231	248.4813	50.8119
15421	26.295806527991754	34.6615	33.3246
15422	33.9126384813939	36.7412	48.8464
15423	61.38484441746458	49.7294	48.1093
15424	28.71397913189525	92.0422	19.8598
15425	32.41696170100232	40.9537	59.1652
15426	27.25380689279477	45.0776	95.2865
15427	11.493420301091694	30.6357	155.9392
15428	22.376465815976573	28.0108	159.3793
15429	1.7593549408288602	23.8339	115.1932
15430	16.377500742170838	34.0943	73.1692
15431	-23.299882614880858	29.776	87.3066
15432	29.415051479309906	38.0993	162.5327
15433	-5.855836275904817	19.2883	187.8154
15434	-7.538907933422706	27.052	189.1323
15435	-5.221735817803218	28.8242	182.1526
15436	8.394226170289853	20.7228	170.8463
15437	-2.964901948189599	21.515	178.8732
15438	5.602571184474908	27.6203	190.7127
15439	8.105893276827807	21.5091	151.3524
15440	19.35583036759356	20.9577	164.5394
15441	4.813935899593158	22.8601	186.1034
15442	18.9636492822562	24.6423	167.9795
15443	13.642051028830915	25.6416	148.9909
15444	96.04797710734188	109.1644	105.5007
15445	90.19310019203944	94.9703	109.9694
15446	76.60106267922937	146.8386	109.0118
15447	78.85081978862348	157.627	117.2838
15448	152.4512083597459	156.0701	70.221
15449	85.78654070869013	70.3746	51.3033
15450	56.860098457828215	77.0269	148.2941
15451	112.16655108617384	118.4316	198.0642
15452	32.32271520928735	44.8265	198.6
15453	9.694346856223117	39.3691	198.6
15454	-13.542494316812608	29.494	198.6
15455	-6.578062592119738	26.3278	198.6
15456	-11.424134176546273	11.8363	198.6
15457	-3.4387317142252614	15.9431	197.3243
15458	-2.5720367909299067	15.4068	190.1859
15459	-6.411007058546934	13.5819	162.246
15460	11.766999827894043	16.8208	171.7063
15461	4.007823770986416	18.8568	166.2595
15462	5.045522278044762	18.451	170.8463
15463	-2.4338359203917928	19.5756	159.6659
15464	14.082354199616974	21.0854	129.8273
15465	7.9918248586885134	21.6839	119.0259
15466	32.583681437902435	22.5048	95.9248
15467	-106.37034389952787	29.3581	86.9874
15468	-11.112869417606806	23.8148	71.6951
15469	68.18271983684086	37.1558	56.4626
15470	-87.06168537445177	28.2477	52.5317
15471	54.685256957537185	27.7247	36.8053
15472	14.86379676653718	26.8355	32.0423
15473	65.16215738759473	28.8081	29.844
15474	29.177524115386948	29.6026	52.5317
15475	-0.6437039189712443	27.8496	84.4338
15476	29.33732120156406	23.8197	73.4149
15477	18.63160889545011	20.7031	47.618
15478	18.80296851558958	13.4181	30.0272
15479	26.573757172565934	18.511	20.8763
15480	40.87073075300261	33.9433	6.2718
15481	-174.56241111088002	26.7766	0.328
15482	27.58685008343934	22.5547	0.4920000000000001
15483	14.414787656743634	20.8725	0.4428
15484	29.10334049774866	19.9819	0.4865
15485	40.71984750350252	21.0305	5.5299
15486	27.46402921071723	21.1408	11.8549
15487	25.292982727851506	21.5311	18.5892
15488	20.62321553377774	20.099	5.4371
15489	-138.54116393445594	27.6181	0.5686
15490	46.28555428486718	23.7463	0.4756
15491	23.6959414949046	22.2892	3.2114
15492	40.84659137927646	22.2325	14.015
15493	24.102740778084307	26.6478	22.5281
15494	-5.623914120419394	25.29	47.8637
15495	29.488663330529505	26.7007	48.8464
15496	52.31466796268412	27.6819	47.1266
15497	11.159905527430563	23.8322	59.1652
15498	13.932693325199685	21.487	130.1757
15499	9.592279903104828	20.9968	97.2016
15500	23.328051902292557	31.5854	81.2419
15501	21.31528909054889	24.3206	109.0118
15502	10.678528668260824	21.6196	188.0788
15503	-142.25501203472132	17.6652	159.6659
15504	23.139981394956628	31.9145	139.5833
15505	17.84315920968288	18.4599	132.2663
15506	10.80428558439939	20.6338	94.6481
15507	26.167214618402376	18.5393	0.1256
15508	28.186448336365732	18.6246	0.1694
15509	2.842077892507003	19.2737	11.4737
15510	29.58189544158001	21.2871	15.9209
15511	35.95646674447003	19.3159	31.6759
15512	15.457156140678538	19.7112	51.3033
15513	9.723846696807328	21.4601	57.1997
15514	18.581704459325138	19.1483	74.2196
15515	-27.507396369314666	21.2299	72.6778
15516	21.654832122293872	32.8027	95.2865
15517	26.761471608311965	41.0194	142.3707
