STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,WDF2,WDF5,WSF2,WSF5
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/21/2016,10.07,,,170,170,25.1,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/22/2016,19.91,,,330,330,30,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/23/2016,11.41,,,330,350,29.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/24/2016,12.3,,,220,210,21.9,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/25/2016,5.82,,,190,190,14.1,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/26/2016,13.42,,,200,220,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/27/2016,22.82,,,250,250,38,48.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/28/2016,10.29,,,330,320,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/29/2016,11.63,,,340,330,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/30/2016,9.62,,,320,320,19.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/1/2016,3.36,,,40,40,10.1,14.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/2/2016,7.83,,,50,70,21.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/3/2016,5.37,,,170,160,13,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/4/2016,5.37,,,180,330,14.1,18.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/5/2016,15.88,,,190,180,32,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/6/2016,10.07,,,10,10,28,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/7/2016,9.84,,,20,20,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/8/2016,6.93,,,360,10,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/9/2016,13.65,,,160,170,21.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/10/2016,19.24,,,180,180,32,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/11/2016,12.3,,,180,180,31.1,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/12/2016,5.59,,,180,200,16.1,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/13/2016,6.93,,,20,20,18.1,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/14/2016,6.26,,,40,40,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/15/2016,11.41,,,170,180,23.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/16/2016,19.24,,,250,250,36,46.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/17/2016,17.22,,,350,340,29.1,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/18/2016,5.82,,,190,200,13,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/19/2016,11.18,,,180,180,23.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/20/2016,7.38,,,190,190,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/21/2016,8.28,,,30,20,31.1,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/22/2016,3.36,,,170,170,8.1,8.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/23/2016,13.2,,,220,210,29.1,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/24/2016,8.95,,,150,150,21.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/25/2016,22.82,,,230,170,38.9,53
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/26/2016,7.61,,,250,250,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/27/2016,9.17,,,190,190,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/28/2016,9.62,,,30,20,25.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/29/2016,8.05,,,350,10,17,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/30/2016,20.8,,,210,210,35.1,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/31/2016,13.42,,,20,20,28,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/1/2017,11.41,,,190,190,25.1,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/2/2017,7.16,,,170,170,21.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/3/2017,14.54,,,360,350,25.1,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/4/2017,8.5,,,20,20,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/5/2017,14.09,,1438,360,10,21,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/6/2017,7.16,,1544,320,330,14.1,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/7/2017,7.83,,,160,160,15,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/8/2017,16.11,,,200,200,29.1,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/9/2017,14.54,,,180,180,28,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/10/2017,16.11,,,260,250,36,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/11/2017,16.55,,,240,180,25.9,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/12/2017,9.84,,,30,350,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/13/2017,8.05,,,40,40,14.1,18.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/14/2017,6.93,,,50,70,16.1,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/15/2017,7.83,,,40,260,18.1,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/16/2017,7.1,,2029,330,330,15,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/17/2017,6.49,,,190,310,13,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/18/2017,14.09,,,180,170,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/19/2017,10.51,,,170,180,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/20/2017,10.07,,,270,270,31.1,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/21/2017,7.38,,,220,210,23,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/22/2017,13.42,,,350,330,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/23/2017,12.97,,,180,200,29.1,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/24/2017,16.11,,,240,250,36.9,48.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/25/2017,11.18,,,320,310,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/26/2017,9.62,,,330,310,17,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/27/2017,12.53,,,300,290,25.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/28/2017,11.41,,,320,310,23.9,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/29/2017,12.75,,,320,300,25.9,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/30/2017,11.41,,,250,230,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/31/2017,6.26,,,40,50,14.1,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/1/2017,14.09,,,10,20,21.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/2/2017,10.07,,,30,20,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/3/2017,6.49,,,110,110,13,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/4/2017,16.33,,,220,200,33.1,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/5/2017,5.59,,,160,130,16.1,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/6/2017,10.51,,,250,260,30,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/7/2017,11.41,,,210,210,23,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/8/2017,12.97,,,10,10,27.1,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/9/2017,14.32,,,180,180,28,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/10/2017,17,,,190,190,28,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/11/2017,9.84,,,10,10,21.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/12/2017,15.43,,,10,20,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/13/2017,2.24,,,20,20,12.1,14.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/14/2017,8.72,,,360,360,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/15/2017,7.61,,,210,210,13,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/16/2017,12.08,,,190,180,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/17/2017,13.87,,,200,190,21.9,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/18/2017,8.28,,,160,170,19.9,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/19/2017,11.86,,,180,170,25.1,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/20/2017,13.42,,,340,360,25.1,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/21/2017,6.71,,,260,270,15,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/22/2017,8.28,,,320,330,19.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/23/2017,16.33,,,240,250,36.9,46.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/24/2017,14.09,,,330,320,25.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/25/2017,10.07,,,160,170,23,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/26/2017,9.17,,,180,180,23.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/27/2017,14.32,,,220,220,33.1,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/28/2017,17.9,,,230,210,40.9,53.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/1/2017,11.41,,,350,350,31.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/2/2017,8.05,,,200,190,23,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/3/2017,15.21,,,200,200,31.1,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/4/2017,23.71,,,180,180,36,46.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/5/2017,24.83,,,170,170,36,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/6/2017,25.72,,,260,260,45,55.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/7/2017,9.4,,,270,300,21.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/8/2017,15.43,,,210,190,33.1,44.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/9/2017,12.08,,,180,170,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/10/2017,11.86,,,50,50,23.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/11/2017,10.96,,,40,40,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/12/2017,10.51,,,190,180,25.9,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/13/2017,10.96,,,10,10,29.1,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/14/2017,8.5,,,190,180,21.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/15/2017,11.41,,,180,190,21.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/16/2017,17.22,,,190,200,32,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/17/2017,11.18,,,40,40,25.1,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/18/2017,9.62,,,160,150,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/19/2017,19.01,,,190,190,30,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/20/2017,8.28,,,180,180,21,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/21/2017,12.3,,,40,30,23.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/22/2017,11.41,,,150,70,21.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/23/2017,26.4,,,170,170,40.9,52.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/24/2017,19.24,,,340,340,35.1,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/25/2017,10.96,,,330,340,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/26/2017,12.97,,,340,320,36,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/27/2017,9.4,,,330,350,21,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/28/2017,9.84,,,70,80,25.1,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/29/2017,18.12,,,330,330,31.1,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/30/2017,11.86,,,310,310,21.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,3/31/2017,12.97,,,50,40,25.1,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/1/2017,14.09,,,60,60,23.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/2/2017,7.83,,,330,310,13,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/3/2017,8.28,,,330,330,19.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/4/2017,17.9,,,50,340,28,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/5/2017,16.33,,,330,330,31.1,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/6/2017,4.92,,,110,110,13,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/7/2017,18.79,,,200,190,31.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/8/2017,15.21,,,180,180,29.1,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/9/2017,17.22,,,250,260,31.1,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/10/2017,9.62,,,10,360,23.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/11/2017,7.16,,,150,130,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/12/2017,15.43,,,170,170,30,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/13/2017,12.08,,,150,150,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/14/2017,25.28,,,170,160,38.9,49
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/15/2017,23.71,,,190,190,36,49
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/16/2017,12.3,,,60,50,25.1,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/17/2017,10.74,,,140,140,18.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/18/2017,19.24,,,180,180,31.1,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/19/2017,24.16,,,180,190,35.1,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/20/2017,14.99,,,40,170,29.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/21/2017,15.88,,,60,350,40,55
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/22/2017,13.42,,,10,20,25.1,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/23/2017,10.96,,,160,160,21.9,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/24/2017,24.83,,,170,180,33.1,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/25/2017,13.87,,,170,170,30,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/26/2017,15.66,,,340,350,28,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/27/2017,16.11,,,150,140,35.1,44.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/28/2017,12.97,,,360,360,38,46.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/29/2017,19.24,,,40,40,40.9,52.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/30/2017,24.83,,,320,320,40,53
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/1/2017,10.51,,,290,310,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/2/2017,9.62,,,320,300,30,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/3/2017,15.66,,,300,290,44.1,66
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/4/2017,10.96,,,360,350,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/5/2017,6.04,,,170,170,13,15
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/6/2017,8.95,,,150,160,15,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/7/2017,15.88,,,170,170,29.1,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/8/2017,14.99,,,160,160,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/9/2017,11.63,,,170,180,23.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/10/2017,9.17,,,270,270,25.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/11/2017,11.41,,,350,330,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/12/2017,8.95,,,360,20,18.1,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/13/2017,12.53,,,180,170,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/14/2017,17.67,,,180,160,25.1,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/15/2017,19.69,,,160,160,31.1,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/16/2017,22.59,,,160,160,40.9,48.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/17/2017,17.9,,,280,280,36.9,50.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/18/2017,15.88,,,170,170,28,42.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/19/2017,9.84,,,330,320,23.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/20/2017,10.96,,,290,330,21,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/21/2017,7.61,,,150,150,18.1,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/22/2017,8.5,,,110,160,18.1,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/23/2017,12.3,,,340,340,21.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/24/2017,6.04,,,140,130,13,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/25/2017,17,,,160,160,25.1,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/26/2017,9.17,,,360,350,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/27/2017,12.75,,,320,320,36,49
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/28/2017,7.16,,,10,10,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/29/2017,6.71,,,340,350,17,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/30/2017,7.61,,,340,340,23.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/31/2017,13.87,,,170,170,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/1/2017,10.74,,,150,150,23,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/2/2017,8.05,,,140,140,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/3/2017,5.14,,,80,90,17,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/4/2017,5.82,,,10,20,23,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/5/2017,6.04,,,50,60,14.1,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/6/2017,6.26,,,30,20,36.9,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/7/2017,6.71,,,110,120,14.1,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/8/2017,10.51,,,150,160,21,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/9/2017,14.99,,,170,170,29.1,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/10/2017,25.05,,,170,160,36.9,46.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/11/2017,26.62,,,170,170,38,47
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/12/2017,25.72,,,180,170,36.9,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/13/2017,26.4,,,170,170,42.9,51
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/14/2017,9.84,,,180,190,25.1,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/15/2017,12.75,,,180,170,23,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/16/2017,13.42,,,200,210,21.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/17/2017,12.08,,,40,40,25.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/18/2017,14.99,,,30,30,29.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/19/2017,7.16,,,140,140,15,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/20/2017,11.63,,,190,200,38.9,48.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/21/2017,17.22,,,190,300,36,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/22/2017,9.4,,,200,200,30,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/23/2017,14.99,,,40,50,31.1,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/24/2017,6.04,,,110,120,18.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/25/2017,9.17,,,160,200,18.1,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/26/2017,6.49,,,180,180,17,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/27/2017,19.01,,,170,190,31.1,47
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/28/2017,24.83,,,190,180,33.1,44.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/29/2017,19.69,,,180,180,31.1,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/30/2017,10.96,,,30,30,28,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/1/2017,8.05,,,160,160,17,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/2/2017,10.74,,,210,140,18.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/3/2017,13.87,,,10,10,49,67.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/4/2017,6.71,,,30,30,17,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/5/2017,4.7,,,90,110,13,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/6/2017,6.71,,,160,120,15,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/7/2017,6.71,,,180,160,14.1,18.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/8/2017,8.95,,,350,320,31.1,42.1
